restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Zeenath Kitchen,Mutton Briyani,,150,0,Non Veg,11:00AM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,Chicken Briyani,,130,0,Non Veg,11:00AM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,Kushka,,100,0,Non Veg,11:00AM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,"Bucket Briyani Mutton (1 Kg Rice, 1 Kg Mutton, 7 Eggs)",,1700,0,Non Veg,12:00PM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,"Bucket Briyani Chicken (1 Kg Rice, 1 Kg Chicken, 7 Eggs)",,1400,0,Non Veg,12:00PM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,Family Briyani Mutton (2 Adults & 2 Kids),,750,0,Non Veg,12:00PM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,Family Briyani Chicken (2 Adults & 2 Kids),,600,0,Non Veg,12:00PM,3:00PM,1,,Briyani,,0,
Zeenath Kitchen,Parotta (1),,20,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Pups Parotta (1),,30,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,SPL. Parotta (1),,40,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Veech Parotta (1),,60,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Ceylon Parotta (1) (Chicken with Egg),,120,0,Non Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Kothu Parotta,,120,0,Non Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Chappathi (1),,30,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Wheat Parotta (1),,30,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Idiyappam (4 Pcs),,30,0,Veg,12:00PM,10:30PM,1,,Parotta,,0,
Zeenath Kitchen,Vanjaram Roast,,200,0,Non Veg,12:00PM,10:30PM,1,,Sea Foods,,0,
Zeenath Kitchen,Prawn,,200,0,Non Veg,12:00PM,10:30PM,1,,Sea Foods,,0,
Zeenath Kitchen,Pomfret Fish,,200,0,Non Veg,12:00PM,10:30PM,1,,Sea Foods,,0,
Zeenath Kitchen,Nethili Roast,,200,0,Non Veg,12:00PM,10:30PM,1,,Sea Foods,,0,
Zeenath Kitchen,Chicken Fried Rice,,130,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Egg Fried Rice,,130,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Veg Fried Rice,,100,0,Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Chicken Noodles,,130,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Egg Noodles,,130,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Veg Noodles,,100,0,Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Chicken 65 (1 Plate),,150,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Chicken Manchurian,,150,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Chilli Chicken,,150,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Chicken Lollipop (1 Plate),,150,0,Non Veg,12:00PM,10:30PM,1,,Chinese Varieties,,0,
Zeenath Kitchen,Chicken Manchow Soup,,90,0,Non Veg,12:00PM,10:30PM,1,,Soups,,0,
Zeenath Kitchen,Chicken Clear Soup,,90,0,Non Veg,12:00PM,10:30PM,1,,Soups,,0,
Zeenath Kitchen,Chi Sweet Corn Soup,,90,0,Non Veg,12:00PM,10:30PM,1,,Soups,,0,
Zeenath Kitchen,Chi London Coriander Soup,,90,0,Non Veg,12:00PM,10:30PM,1,,Soups,,0,
Zeenath Kitchen,Pepper Omelet,,30,0,Non Veg,12:00PM,10:30PM,1,,Egg Varieties,,0,
Zeenath Kitchen,Onion Omelet,,50,0,Non Veg,12:00PM,10:30PM,1,,Egg Varieties,,0,
Zeenath Kitchen,Podimass,,60,0,Non Veg,12:00PM,10:30PM,1,,Egg Varieties,,0,
Zeenath Kitchen,Chicken Gravy,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Chicken Masala,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Chicken Chettinad,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Chicken Hyderabad,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Chicken Ginger,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Chicken Garlic,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Chicken Mint,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Butter Chicken Masala,,170,0,Non Veg,12:00PM,10:30PM,1,,Indian Gravy,,0,
Zeenath Kitchen,Roti,,30,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Tandoori Parotta,,30,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Methi Parotta,,30,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Nan,,30,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Butter Nan,,35,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Aloo Kulcha,,100,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Panneer Kulcha,,100,0,Veg,12:00PM,10:30PM,1,,Indian Breads,,0,
Zeenath Kitchen,Mutton Kurma,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Kaima,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Kawab,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Chops,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Angary,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Chingary,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Chukka,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Nenjukari,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Masala,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Mutton Pepper Masala,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Botti,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Liver,,200,0,Non Veg,12:00PM,10:30PM,1,,Mutton Varieties,,0,
Zeenath Kitchen,Tandoori Chicken (Full),,400,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Tandoori Chicken (Half),,200,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Chicken Tikka,,200,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Hariyali Kabab,,200,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Malai Kabab,,200,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Mutton Seekh Kabab,,200,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Chicken Seekh Kabab,,175,0,Non Veg,12:00PM,10:30PM,1,,Tandoori Starters,,0,
Zeenath Kitchen,Grilled Chicken (Full),,400,0,Non Veg,12:00PM,10:30PM,1,,Arabian Foods,,0,
Zeenath Kitchen,Grilled Chicken (Half),,200,0,Non Veg,12:00PM,10:30PM,1,,Arabian Foods,,0,
Zeenath Kitchen,Rosemary Tikka,,200,0,Non Veg,12:00PM,10:30PM,1,,Arabian Foods,,0,
Zeenath Kitchen,Cheese Onion Tikka,,200,0,Non Veg,12:00PM,10:30PM,1,,Arabian Foods,,0,
Zeenath Kitchen,Dragon Chicken,,200,0,Non Veg,12:00PM,10:30PM,1,,Chicken Special,,0,
Zeenath Kitchen,Andhra Chicken,,175,0,Non Veg,12:00PM,10:30PM,1,,Chicken Special,,0,
Zeenath Kitchen,Kulfi Chicken,,200,0,Non Veg,12:00PM,10:30PM,1,,Chicken Special,,0,
Zeenath Kitchen,Pepper Chicken,,175,0,Non Veg,12:00PM,10:30PM,1,,Chicken Special,,0,
