restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Thick Shake Factory,Superman's Secret Thickshake,,198.45,,Veg,10:00AM,10:00PM,1,,Breakfast Shakes,,0,
Thick Shake Factory,Wonder Woman Shake Thickshake,,198.45,,Veg,10:00AM,10:00PM,1,,Breakfast Shakes,,0,
Thick Shake Factory,Dark Knight Thickshake,,198.45,,Veg,10:00AM,10:00PM,1,,Breakfast Shakes,,0,
Thick Shake Factory,Mexican Vanilla Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Classic Shakes,,0,
Thick Shake Factory,Crunchy Butterscoth Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Classic Shakes,,0,
Thick Shake Factory,Blueberry Delight Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Classic Shakes,,0,
Thick Shake Factory,Very Berry Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Classic Shakes,,0,
Thick Shake Factory,Triple Choco Chips Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Classic Shakes,,0,
Thick Shake Factory,Caramel Carnival Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Classic Shakes,,0,
Thick Shake Factory,Candy Fantasy Thickshake,,208.95,,Veg,10:00AM,10:00PM,1,,Candy Delights,,0,
Thick Shake Factory,Kit Kat Thickshake,,208.95,,Veg,10:00AM,10:00PM,1,,Candy Delights,,0,
Thick Shake Factory,Orea Nutella Thickshake,,208.95,,Veg,10:00AM,10:00PM,1,,Candy Delights,,0,
Thick Shake Factory,Gems Shake Thickshake,,208.95,,Veg,10:00AM,10:00PM,1,,Candy Delights,,0,
Thick Shake Factory,Snickers Thickshake,,208.95,,Veg,10:00AM,10:00PM,1,,Candy Delights,,0,
Thick Shake Factory,Ferrero Rocher Thickshake,,208.95,,Veg,10:00AM,10:00PM,1,,Candy Delights,,0,
Thick Shake Factory,Mint Cookie Crumble Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Caramel Butterscotch Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Hazelnut Cookie Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Cookie's & Cream Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Red Velvet Rose Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Red Velvet Crumble Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Honey Ball (Gulab Jamun) Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Cream Cheese Pistachio (Ras Malai) Thickshake,,240.45,,Veg,10:00AM,10:00PM,1,,Exotic Addictions,,0,
Thick Shake Factory,Nutella Latte Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Koffee Indulgences,,0,
Thick Shake Factory,Caramel Mocha Thickshake,,187.95,,Veg,10:00AM,10:00PM,1,,Koffee Indulgences,,0,
