restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Royal Fast Food,Royal Special Soup,,75.00,5,Non Veg,6:30PM,10:30PM,1,,Soups,,0,
Royal Fast Food,Sweet Corn Chicken Soup,,45.00,5,Non Veg,6:30PM,10:30PM,1,,Soups,,0,
Royal Fast Food,Sweet Corn Veg. Soup,,40.00,5,Veg,6:30PM,10:30PM,1,,Soups,,0,
Royal Fast Food,Hot & Sour Chicken Soup,,45.00,5,Non Veg,6:30PM,10:30PM,1,,Soups,,0,
Royal Fast Food,Hot & Sour Veg. Soup,,40.00,5,Veg,6:30PM,10:30PM,1,,Soups,,0,
Royal Fast Food,Chicken Clear Soup,,40.00,5,Non Veg,6:30PM,10:30PM,1,,Soups,,0,
Royal Fast Food,Prawns,,138.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Mutton,,145.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Mixed,,145.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Schezwan,,138.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Chicken Butter,,138.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Chicken,,127.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Ghee,,132.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Egg,,115.00,5,Non Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Vegetable,,105.00,5,Veg,6:30PM,10:30PM,1,,Fried Rice,,0,
Royal Fast Food,Chicken 65,,138.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Chicken 65 Boneless,,155.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Chicken Kabab (Hyderabadi),,145.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Chicken Kabab B/L (Hyderabadi),,155.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Chicken 555,,175.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Singapore Chicken,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Mayura Chicken,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Julin Chicken,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Dragon Chicken,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Kashmiri Chicken,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Karachi Chicken,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Chicken Pepper Fry,,190.00,5,Non Veg,6:30PM,10:30PM,1,,Starters,,0,
Royal Fast Food,Chilly Mutton Fry,,175.00,5,Non Veg,6:30PM,10:30PM,1,,Mutton Dishes,,0,
Royal Fast Food,Mutton Fry (Kadai),,175.00,5,Non Veg,6:30PM,10:30PM,1,,Mutton Dishes,,0,
Royal Fast Food,Mutton Masala,,175.00,5,Non Veg,6:30PM,10:30PM,1,,Mutton Dishes,,0,
Royal Fast Food,Mutton Rogan Josh,,175.00,5,Non Veg,6:30PM,10:30PM,1,,Mutton Dishes,,0,
