restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Limra Garden,Veg Cheese Stick,,50,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Veg Burger,,50,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Veg Hot Dog,,60,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Bun Sandwich,,30,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Bun Cheese Sandwich,,50,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Veg Aalo Tikki,,50,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Chilli Aalo Patty,,50,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Cheese Aalo Burger,,60,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Paneer Burger,,60,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Paneer Sandwich,,70,0,Veg,10:30.00am,10:00.00pm,1,,Burger Veg,,0,
Limra Garden,Chicken Cheese Stick,,50,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Burger,,65,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Burger Spl,,90,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Burger Patty,,60,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Double Burger Patty,,90,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Burger Club,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Sandwich,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Sausage Sandwich,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Sausage,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Hot Dog,,65,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Pepper Sausage,,75,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Italian Sausage,,80,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Chicken Nuggets Burger,,60,0,Non Veg,10:30.00am,10:00.00pm,1,,Chicken,,0,
Limra Garden,Beef Burger,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Beef,,0,
Limra Garden,Beef Hot Dog,,65,0,Non Veg,10:30.00am,10:00.00pm,1,,Beef,,1,
Limra Garden,Beef Sausage,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Beef,,0,
Limra Garden,Tuna Fish Sandwich,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Tuna,,0,
Limra Garden,Tuna Spicy Sandwich,,80,0,Non Veg,10:30.00am,10:00.00pm,1,,Tuna,,0,
Limra Garden,Tuna Fish Fingers,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Tuna,,0,
Limra Garden,Mutton Burger Patty,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Mutton,,0,
Limra Garden,Cheese Omelette,,50,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Cheese omelette with Bun,,60,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Chicken Cheese omelette,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Sausage Cheese omelette,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Italian Cheese omelette,,65,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Chinese Cheese omelette,,65,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Indian Masala omelette,,50,0,Non Veg,10:30.00am,10:00.00pm,1,,Omelettes,,0,
Limra Garden,Veg Roll,,35,0,Veg,10:30.00am,10:00.00pm,1,,Rolls,,0,
Limra Garden,Double Egg Veg Roll,,50,0,Veg,10:30.00am,10:00.00pm,1,,Rolls,,0,
Limra Garden,Egg Roll,,50,0,Non Veg,10:30.00am,10:00.00pm,1,,Rolls,,0,
Limra Garden,Chicken Roll,,60,0,Non Veg,10:30.00am,10:00.00pm,1,,Rolls,,0,
Limra Garden,Double egg chicken Roll,,70,0,Non Veg,10:30.00am,10:00.00pm,1,,Rolls,,1,
Limra Garden,Panner Roll,,50,0,Veg,10:30.00am,10:00.00pm,1,,Rolls,,0,
Limra Garden,Double Egg Panner Roll,,60,0,Veg,10:30.00am,10:00.00pm,1,,Rolls,,0,
Limra Garden,Plain Pan Cake,,40,5,Non Veg,10:30.00am,10:00.00pm,1,,Pan Cakes,,0,
Limra Garden,Chocolate Pan Cake,,60,5,Non Veg,10:30.00am,10:00.00pm,1,,Pan Cakes,,0,
Limra Garden,Honey Pan Cake,,60,5,Non Veg,10:30.00am,10:00.00pm,1,,Pan Cakes,,0,
Limra Garden,Coffe Pan Cake,,60,5,Non Veg,10:30.00am,10:00.00pm,1,,Pan Cakes,,0,
Limra Garden,Cheese Pan Cake,,60,5,Non Veg,10:30.00am,10:00.00pm,1,,Pan Cakes,,0,
Limra Garden,French Fries,,50,5,Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,French Fries Spicy,,55,5,Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Chicken Pop Corn,,70,5,Non Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Garlic Potato Bits,,50,5,Non Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Potato Wedges,,60,5,Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Spicy Potato,,65,5,Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Chcken Salami Fries,,60,5,Non Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Veg Cutlet,,50,5,Veg,10:30.00am,10:00.00pm,1,,Snacks,,0,
Limra Garden,Veg Momos,,50,5,Veg,10:30.00am,10:00.00pm,1,,Momos,,0,
Limra Garden,Chicken Momos,,60,5,Non Veg,10:30.00am,10:00.00pm,1,,Momos,,0,
Limra Garden,Veg Pasta,,60,5,Veg,10:30.00am,10:00.00pm,1,,Pasta,,0,
Limra Garden,Paneer Pasta,,70,5,Veg,10:30.00am,10:00.00pm,1,,Pasta,,0,
