restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Sizzlers Pizza Inn,Margarita Pizza Regular,,95,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Margarita Pizza Medium,,200,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Margarita Pizza Large,,325,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Simple Veggie Regular,,155,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Simple Veggie Medium,,275,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Simple Veggie large,,455,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Hot & spicy Regular,,210,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Hot & spicy Medium,,315,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Hot & spicy Large,,515,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Paneer Tikka Regular,,210,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Paneer Tikka Medium,,315,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Paneer Tikka large,,515,,Veg,11:30AM,10:00PM,1,,Veg Classic Pizzas,,0,
Sizzlers Pizza Inn,Veg Exotica Regular ,,225,,Veg,11:30AM,10:00PM,1,,Veg Exotic Pizzas,,0,
Sizzlers Pizza Inn,Veg Exotica Medium,,325,,Veg,11:30AM,10:00PM,1,,Veg Exotic Pizzas,,0,
Sizzlers Pizza Inn,Veg Exotica large,,525,,Veg,11:30AM,10:00PM,1,,Veg Exotic Pizzas,,0,
Sizzlers Pizza Inn,American Corn Regular,,225,,Veg,11:30AM,10:00PM,1,,Veg Exotic Pizzas,,0,
