restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Meat & Eat,Single Burger,,30.45,,Veg,11:00AM,10:30PM,1,,Kiddy Veg ,,0,
Meat & Eat,Burger Meal with French Fries + Pet Bottle 250ml,,109.2,5,Veg,11:00AM,10:30PM,1,,Kiddy Veg ,,0,
Meat & Eat,Single Burger,,72.45,,Veg,11:00AM,10:30PM,1,,Classic Veg,,0,
Meat & Eat,Burger Meal with French Fries + Pet Bottle 250ml,,151.2,5,Veg,11:00AM,10:30PM,1,,Classic Veg,,0,
Meat & Eat,Single Burger,,103.95,,Veg,11:00AM,10:30PM,1,,Mac 'N' Cheese,,0,
Meat & Eat,Pasta Burger Meal French Fries + Pet Bottle 250ml,,182.7,5,Veg,11:00AM,10:30PM,1,,Mac 'N' Cheese,,0,
Meat & Eat,Single Burger,,151.2,,Veg,11:00AM,10:30PM,1,,Paneer Cheese,,0,
Meat & Eat,Burst Burger Meal Potato + Pet Bottle 250ml,,198.45,5,Veg,11:00AM,10:30PM,1,,Paneer Cheese,,0,
Meat & Eat,Single Burger,,140.7,,Veg,11:00AM,10:30PM,1,,Veg Super,,0,
Meat & Eat,Twin Burger Meal French Fries + Pet Bottle 250ml,,219.45,5,Veg,11:00AM,10:30PM,1,,Veg Super,,0,
Meat & Eat,Single Burger,,49,,Non Veg,11:00AM,10:30PM,1,,Kiddy Chicken,,0,
Meat & Eat,Burger Meal Chicken Fries + Pet Bottle 250ml,,144,5,Non Veg,11:00AM,10:30PM,1,,Kiddy Chicken,,0,
Meat & Eat,Single Burger,,54,,Non Veg,11:00AM,10:30PM,1,,Little Dia,,0,
Meat & Eat,Burger Meal Chicken Fries + Pet Bottle 250ml,,149,5,Non Veg,11:00AM,10:30PM,1,,Little Dia,,0,
Meat & Eat,Single Burger,,94,,Non Veg,11:00AM,10:30PM,1,,Fish,,0,
Meat & Eat,Burger Meal Chicken Fries + Pet Bottle 250ml,,189,5,Non Veg,11:00AM,10:30PM,1,,Fish,,0,
Meat & Eat,Single Burger,,84,,Non Veg,11:00AM,10:30PM,1,,Classic Chicken,,0,
Meat & Eat,Burger Meal Chicken Fries(R) + Pet Bottle 250ml,,179,5,Non Veg,11:00AM,10:30PM,1,,Classic Chicken,,0,
Meat & Eat,Single Burger,,94,5,Non Veg,11:00AM,10:30PM,1,,Tandoori,,0,
Meat & Eat,Chicken Burger Meal Chicken Fries (R) + Pet Bottle 250 ml,,189,10,Non Veg,11:00AM,10:30PM,1,,Tandoori,,0,
Meat & Eat,Single Burger,,114,10,Non Veg,11:00AM,10:30PM,1,,Chicken Cheese,,0,
Meat & Eat,Burst Burger Meal Chicken Fries (R) + Pet Bottle 250ml,,199,5,Non Veg,11:00AM,10:30PM,1,,Chicken Cheese,,0,
Meat & Eat,Single Burger,,119,10,Non Veg,11:00AM,10:30PM,1,,Me Chicken,,0,
Meat & Eat,Burger Meal Chicken Fries(R) + Pet Bottle 250ml,,214,10,Non Veg,11:00AM,10:30PM,1,,Me Chicken,,0,
Meat & Eat,Single Burger,,159,2,Non Veg,11:00AM,10:30PM,1,,Db' Grilled,,0,
Meat & Eat,Chicken Burger Meal Chicken Fries (R) + Pet Bottle 250 ml,,254,2,Non Veg,11:00AM,10:30PM,1,,Db' Grilled,,0,
Meat & Eat,Single Burger,,164,2,Non Veg,11:00AM,10:30PM,1,,Super Twin,,0,
Meat & Eat,Burger Meal Chicken Fries (R) + Pet Bottle 250ml,,259,2,Non Veg,11:00AM,10:30PM,1,,Super Twin,,0,
Meat & Eat,Classic Fried 2Pcs Chicken,,154,2,Non Veg,11:00AM,10:30PM,1,,Fried Chicken,,0,
Meat & Eat,Chota Chicken Bucket 4Pcs,,299,2,Non Veg,11:00AM,10:30PM,1,,Fried Chicken,,0,
Meat & Eat,Chicken Bucket 8Pcs,,579,2,Non Veg,11:00AM,10:30PM,1,,Fried Chicken,,0,
Meat & Eat,Fiery Indian Fried 2Pcs Chicken,,164,2,Non Veg,11:00AM,10:30PM,1,,Fried Chicken,,0,
Meat & Eat,Chota Chicken Bucket 4Pcs,,319,2,Non Veg,11:00AM,10:30PM,1,,Fried Chicken,,0,
Meat & Eat,Chicken Bucket 8Pcs,,619,2,Non Veg,11:00AM,10:30PM,1,,Fried Chicken,,0,
Meat & Eat,French Fries®,,49,2,Veg,11:00AM,10:30PM,1,,Finger Foods (Veg),,0,
Meat & Eat,French Fries (L),,49,2,Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Veg Poppers ®,,59,2,Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Smileys 5PCs,,59,10,Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Potato Wedges,,59,10,Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Cheese corn Nuggets 5Pcs,,79,10,Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Paneer Strips 5Pcs,,99,5,Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Chicken Fries 10PCs,,79,5,Non Veg,11:00AM,10:30PM,1,,Finger Foods(Non-Veg),,0,
Meat & Eat,Chicken Nuggets 5Pcs,,79,10,Non Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,ME Chicken Poppers,,89,10,Non Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Chicken Strips 3PCs,,94,10,Non Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Chicken Lollipop 4Pcs,,104,10,Non Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,ME Wings 4Pcs,,104,5,Non Veg,11:00AM,10:30PM,1,,Finger Foods,,0,
Meat & Eat,Strips Bucket Boneless 10Pcs,,314,5,Non Veg,11:00AM,10:30PM,1,,Finger Foods (Bucket),,0,
