restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Sai Suprabaatham Vellore,Idly,,29.4,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Sambar Idly,,52.5,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Ghee Pongal,,63,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Idiyappam,,42,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Mini Tiffin,,115.5,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Poori,,63,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Methu Vadai,,21,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Sambar Vadai,,36.75,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Amai Vadai,,47.25,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Curd Vadi,,47.25,0,Veg,7:00AM,10:30AM,1,,BreakFast,,0,
Sai Suprabaatham Vellore,Plain Dosa,,52.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Plain Uthappam,,52.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Onion Dosa,,84,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Onion Uthappam,,84,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Podi Dosa,,73.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Podi Masal Dosa,,94.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Ghee Dosa,,94.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Ghee Masal Dosa,,115.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Ragi Dosa,,84,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Kambu Dosa,,84,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Rava Dosa,,63,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Onion Rava Dosa,,84,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Bangalore Masal Dosa,,89.25,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Cashewnut Rava Dosa,,105,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Diet Dosa,,105,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Mysore Masal Dosa,,89.25,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Keera Dosa,,105,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Benne Dosa,,94.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Tomato Rava Dosa,,99.75,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Pepper Ghee Uthappam,,115.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Small Onion Uthappam,,105,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,3 Taste Uthappam,,115.5,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Today's Special Dosa,,105,0,Veg,7:00AM ,10:30PM,1,,Dosa,,0,
Sai Suprabaatham Vellore,Tomato Soup,,73.5,0,Veg,10:30AM,10:30PM,1,,Soup,,0,
Sai Suprabaatham Vellore,South Indian Spl,,94.5,0,Veg,10:30AM,10:30PM,1,,Soup,,0,
Sai Suprabaatham Vellore,Organic Spl,,94.5,0,Veg,10:30AM,10:30PM,1,,Soup,,0,
Sai Suprabaatham Vellore,Papad,,31.5,0,Veg,10:30AM,10:30PM,1,,Starter,,0,
Sai Suprabaatham Vellore,Masala papad,,52.5,0,Veg,10:30AM,10:30PM,1,,Starter,,0,
Sai Suprabaatham Vellore,Gobi-65,,84,0,Veg,10:30AM,10:30PM,1,,Starter,,0,
Sai Suprabaatham Vellore,Paneer-65,,126,0,Veg,10:30AM,10:30PM,1,,Starter,,0,
Sai Suprabaatham Vellore,Mushroom-65,,94.5,0,Veg,10:30AM,10:30PM,1,,Starter,,0,
